"","pathway","transcriptome_pval","transcriptome_padj","proteome_pval","proteome_padj","phosphoproteome_pval","phosphoproteome_padj","combined_pval","combined_padj","Contrast","negativelog10FDR","Pathway","Algorithm"
"819","(KEGG) Glutamatergic synapse",0.596085409252669,0.846495718162466,0.378086419753086,0.625563063063063,0.789034564958284,0.995535714285714,0.988821302429268,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Glutamatergic Synapse","multiGSEA"
"820","(KEGG) Cholinergic synapse",0.496336996336996,0.786469773880941,0.703427719821162,0.840459110473458,0.830890642615558,0.995535714285714,0.994511547707353,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Cholinergic Synapse","multiGSEA"
"821","(KEGG) Serotonergic synapse",0.250883392226148,0.636337298785015,0.792626728110599,0.902879318110946,0.99284862932062,0.995535714285714,0.993061541896548,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Serotonergic Synapse","multiGSEA"
"822","(KEGG) GABAergic synapse",0.468421052631579,0.779031804109203,0.210696920583468,0.491847365233192,0.326492537313433,0.995535714285714,0.973918334030731,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Gabaergic Synapse","multiGSEA"
"823","(KEGG) Dopaminergic synapse",0.0451127819548872,0.295582420924574,0.640804597701149,0.814954276492738,0.679704016913319,0.995535714285714,0.957010367199337,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Dopaminergic Synapse","multiGSEA"
"824","(KEGG) Long-term depression",0.236559139784946,0.620924965730973,0.955315870570108,0.991303797201174,0.400442477876106,0.995535714285714,0.998895272232752,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Long-Term Depression","multiGSEA"
"825","(KEGG) Olfactory transduction",0.345549738219895,0.707012951226233,0.765089722675367,0.891623792194755,0.980716253443526,0.995535714285714,0.994413830245143,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Olfactory Transduction","multiGSEA"
"826","(KEGG) Taste transduction",0.207581227436823,0.600365586989203,0.595744680851064,0.792221736914901,0.11134903640257,0.959821428571429,0.948071265020458,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Taste Transduction","multiGSEA"
"827","(KEGG) Phototransduction",0.98471615720524,0.995889603113758,0.609345794392523,0.802746850873629,NA,NA,0.993260762802302,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Phototransduction","multiGSEA"
"828","(KEGG) Inflammatory mediator regulation of TRP channels",0.097864768683274,0.434799186578546,0.34654919236417,0.60637315270936,0.336734693877551,0.995535714285714,0.941870788879027,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Inflammatory Mediator Regulation Of Trp Channels","multiGSEA"
"829","(KEGG) Regulation of actin cytoskeleton",0.794171220400729,0.947009479070548,0.811125485122898,0.90690414019276,0.699300699300699,0.995535714285714,0.999327401979428,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Regulation Of Actin Cytoskeleton","multiGSEA"
"830","(KEGG) Insulin signaling pathway",0.547461368653422,0.825753933566434,0.225503355704698,0.509906841630772,0.914085914085914,0.995535714285714,0.98055066583245,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Insulin Signaling Pathway","multiGSEA"
"831","(KEGG) Insulin secretion",0.258503401360544,0.641746031746032,0.285481239804241,0.573920595533499,0.862793572311496,0.995535714285714,0.966142070417176,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Insulin Secretion","multiGSEA"
"832","(KEGG) GnRH signaling pathway",0.231192660550459,0.620924965730973,0.424375917767988,0.670862854251012,0.603429796355841,0.995535714285714,0.973978326664316,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Gnrh Signaling Pathway","multiGSEA"
"833","(KEGG) Ovarian steroidogenesis",0.0770975056689342,0.386731036500622,0.134125636672326,0.41470239362511,0.104477611940299,0.959821428571429,0.76392219763692,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Ovarian Steroidogenesis","multiGSEA"
"834","(KEGG) Progesterone-mediated oocyte maturation",0.0421245421245421,0.295582420924574,0.0282756096030481,0.223574986164914,0.230382293762575,0.995535714285714,0.776561544866074,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Progesterone-Mediated Oocyte Maturation","multiGSEA"
"835","(KEGG) Estrogen signaling pathway",0.284403669724771,0.64561708966718,0.33532041728763,0.594164248176328,0.537894736842105,0.995535714285714,0.968758743667368,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Estrogen Signaling Pathway","multiGSEA"
"836","(KEGG) Melanogenesis",0.771618625277162,0.937396064301552,0.400921658986175,0.651991998533596,0.0873893805309734,0.959821428571429,0.983012792892941,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Melanogenesis","multiGSEA"
"837","(KEGG) Prolactin signaling pathway",0.0456204379562044,0.295582420924574,0.786482334869432,0.899260933831841,0.105088495575221,0.959821428571429,0.924629800265524,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Prolactin Signaling Pathway","multiGSEA"
"838","(KEGG) Thyroid hormone synthesis",0.0730593607305936,0.37869101978691,0.312893081761006,0.592541273584906,0.585648148148148,0.995535714285714,0.928735379080658,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Thyroid Hormone Synthesis","multiGSEA"
"839","(KEGG) Thyroid hormone signaling pathway",0.044362292051756,0.295582420924574,0.0440165061898212,0.250279776179057,0.783132530120482,0.995535714285714,0.791205324327138,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Thyroid Hormone Signaling Pathway","multiGSEA"
"840","(KEGG) Adipocytokine signaling pathway",0.0124060014436167,0.12860888163216,0.0315315315315315,0.229664082687339,0.384615384615385,0.995535714285714,0.665782480386151,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Adipocytokine Signaling Pathway","multiGSEA"
"841","(KEGG) Oxytocin signaling pathway",0.647706422018349,0.864535181320628,0.707317073170732,0.840459110473458,0.574317492416582,0.995535714285714,0.996740857117944,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Oxytocin Signaling Pathway","multiGSEA"
"842","(KEGG) Glucagon signaling pathway",0.0494623655913978,0.304338371208003,0.00592400695833414,0.0897487054187623,0.805443548387097,0.995535714285714,0.669698391222571,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Glucagon Signaling Pathway","multiGSEA"
"843","(KEGG) Regulation of lipolysis in adipocytes",0.452127659574468,0.770345506105677,0.369529983792545,0.621839959700741,0.995535714285714,0.995535714285714,0.982829056839277,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Regulation Of Lipolysis In Adipocytes","multiGSEA"
"844","(KEGG) Renin secretion",0.237076648841355,0.620924965730973,0.418495297805643,0.670057496682884,0.741656365883807,0.995535714285714,0.973900587223593,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Renin Secretion","multiGSEA"
"845","(KEGG) Aldosterone synthesis and secretion",0.420959147424512,0.770345506105677,0.250384024577573,0.538059286858189,0.87746170678337,0.995535714285714,0.976816456383618,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Aldosterone Synthesis And Secretion","multiGSEA"
"846","(KEGG) Relaxin signaling pathway",0.687234042553192,0.879524886877828,0.342105263157895,0.60266217870257,0.367531003382187,0.995535714285714,0.990277904466645,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Relaxin Signaling Pathway","multiGSEA"
"847","(KEGG) Cortisol synthesis and secretion",0.0668202764976959,0.358294930875576,0.260450160771704,0.549158526538778,0.629171817058096,0.995535714285714,0.914871084195899,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Cortisol Synthesis And Secretion","multiGSEA"
"848","(KEGG) Parathyroid hormone synthesis, secretion and action",0.264540337711069,0.643308944201313,0.101492537313433,0.361791044776119,0.779366700715015,0.995535714285714,0.935432089677278,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Parathyroid Hormone Synthesis, Secretion And Action","multiGSEA"
"849","(KEGG) GnRH secretion",0.457391304347826,0.770345506105677,0.318059299191375,0.593693822228563,0.747318235995232,0.995535714285714,0.98094817320845,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Gnrh Secretion","multiGSEA"
"850","(KEGG) Type II diabetes mellitus",0.486175115207373,0.786422874927057,0.0950871632329636,0.351182197496523,0.926380368098159,0.995535714285714,0.959722589952838,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Type Ii Diabetes Mellitus","multiGSEA"
"851","(KEGG) Insulin resistance",0.102844638949672,0.438146338539013,0.294289897510981,0.573920595533499,0.839034205231388,0.995535714285714,0.936664671417598,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Insulin Resistance","multiGSEA"
"852","(KEGG) Non-alcoholic fatty liver disease",0.690045248868778,0.879524886877828,0.971684053651267,0.991451787140106,0.708421052631579,0.995535714285714,0.999816970846771,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Non-Alcoholic Fatty Liver Disease","multiGSEA"
"853","(KEGG) AGE-RAGE signaling pathway in diabetic complications",0.192660550458716,0.575720897116412,0.522321428571429,0.740956854389618,0.479591836734694,0.995535714285714,0.976871056432774,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Age-Rage Signaling Pathway In Diabetic Complications","multiGSEA"
"854","(KEGG) Cushing syndrome",0.626838235294118,0.861629617522066,0.356005788712012,0.612896329430338,0.115736040609137,0.963222531521205,0.96612671940064,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Cushing Syndrome","multiGSEA"
"855","(KEGG) Growth hormone synthesis, secretion and action",0.68984962406015,0.879524886877828,0.290882778581766,0.573920595533499,0.644153225806452,0.995535714285714,0.989111914638832,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Growth Hormone Synthesis, Secretion And Action","multiGSEA"
"856","(KEGG) Type I diabetes mellitus",0.68796992481203,0.879524886877828,0.147572815533981,0.425852981969487,NA,NA,0.757091074813673,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Type I Diabetes Mellitus","multiGSEA"
"857","(KEGG) Maturity onset diabetes of the young",0.303030303030303,0.659037931765205,NA,NA,NA,NA,0.659037931765205,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Maturity Onset Diabetes Of The Young","multiGSEA"
"858","(KEGG) Aldosterone-regulated sodium reabsorption",0.942528735632184,0.990955278178511,0.388254486133768,0.635897888100172,0.817480719794344,0.995535714285714,0.998947524575158,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Aldosterone-Regulated Sodium Reabsorption","multiGSEA"
"859","(KEGG) Endocrine and other factor-regulated calcium reabsorption",0.122775800711744,0.483332582548763,0.0783034257748776,0.322936776061776,0.458868894601542,0.995535714285714,0.888809323111435,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Endocrine And Other Factor-Regulated Calcium Reabsorption","multiGSEA"
"860","(KEGG) Vasopressin-regulated water reabsorption",0.291111111111111,0.64668253968254,0.590163934426229,0.792221736914901,0.977611940298508,0.995535714285714,0.985989676086189,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Vasopressin-Regulated Water Reabsorption","multiGSEA"
"861","(KEGG) Proximal tubule bicarbonate reclamation",0.670955882352941,0.874191288960979,0.162348877374784,0.439576381836646,0.886194029850746,0.995535714285714,0.98140860903595,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Proximal Tubule Bicarbonate Reclamation","multiGSEA"
"862","(KEGG) Salivary secretion",0.904545454545455,0.984662625491226,0.632090761750405,0.814954276492738,0.945255474452555,0.995535714285714,0.999471559875614,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Salivary Secretion","multiGSEA"
"863","(KEGG) Gastric acid secretion",0.280487804878049,0.64561708966718,0.644094488188976,0.814954276492738,0.976162097735399,0.995535714285714,0.987544206530015,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Gastric Acid Secretion","multiGSEA"
"864","(KEGG) Pancreatic secretion",0.428571428571429,0.770345506105677,0.49234693877551,0.724180206063008,0.945255474452555,0.995535714285714,0.988713119083656,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Pancreatic Secretion","multiGSEA"
"865","(KEGG) Carbohydrate digestion and absorption",0.647377938517179,0.864535181320628,0.361629881154499,0.616111856448097,0.325481798715203,0.995535714285714,0.989713872690852,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Carbohydrate Digestion And Absorption","multiGSEA"
"866","(KEGG) Fat digestion and absorption",0.517467248908297,0.800658280649156,0.895145631067961,0.955032134554902,NA,NA,0.963740603127879,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Fat Digestion And Absorption","multiGSEA"
"867","(KEGG) Bile secretion",0.312910284463895,0.671138610126009,0.0785046728971963,0.322936776061776,NA,NA,0.495361664656486,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Bile Secretion","multiGSEA"
"868","(KEGG) Vitamin digestion and absorption",NA,NA,NA,NA,NA,NA,NA,NA,"X19O2NoCyA - X1O2PlusCyA",NA,"Vitamin Digestion And Absorption","multiGSEA"
"869","(KEGG) Mineral absorption",0.0680147058823529,0.358518195413759,0.324435318275154,0.594164248176328,0.0963597430406852,0.959821428571429,0.825848383850524,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Mineral Absorption","multiGSEA"
"870","(KEGG) Cholesterol metabolism",0.168181818181818,0.539222118088098,0.774716369529984,0.895086282538754,0.830334190231362,0.995535714285714,0.98900430979226,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Cholesterol Metabolism","multiGSEA"
"871","(KEGG) Alzheimer disease",0.129090909090909,0.48960088691796,0.188095238095238,0.478152290485675,0.037962037962038,0.890382344927799,0.746215123303292,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Alzheimer Disease","multiGSEA"
"872","(KEGG) Parkinson disease",0.00138250503067743,0.0268724415337926,0.316049382716049,0.593693822228563,0.502522704339051,0.995535714285714,0.702936084292133,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Parkinson Disease","multiGSEA"
"873","(KEGG) Amyotrophic lateral sclerosis",0.120629370629371,0.481085641963156,0.0181818181818182,0.189968652037618,0.0301204819277108,0.77710843373494,0.462516947204259,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Amyotrophic Lateral Sclerosis","multiGSEA"
"874","(KEGG) Huntington disease",0.0499075785582255,0.304338371208003,0.295483870967742,0.573920595533499,0.152610441767068,0.987311178247734,0.864930571177411,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Huntington Disease","multiGSEA"
"875","(KEGG) Spinocerebellar ataxia",0.583955223880597,0.840982744107744,0.328125,0.594164248176328,0.0231388329979879,0.77710843373494,0.875803478618384,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Spinocerebellar Ataxia","multiGSEA"
"876","(KEGG) Prion disease",0.145756457564576,0.527096026774221,0.860927152317881,0.932207401032702,0.174395161290323,0.995535714285714,0.992035614285853,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Prion Disease","multiGSEA"
"877","(KEGG) Cocaine addiction",0.494172494172494,0.786469773880941,0.104501607717042,0.364282201213181,0.291773778920308,0.995535714285714,0.961455419452424,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Cocaine Addiction","multiGSEA"
"878","(KEGG) Amphetamine addiction",0.668439716312057,0.874191288960979,0.0524691358024691,0.260625379477838,0.556892778993435,0.995535714285714,0.96416514651445,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Amphetamine Addiction","multiGSEA"
"879","(KEGG) Morphine addiction",0.375438596491228,0.731564551422319,0.497652582159624,0.724945828819068,0.424450549450549,0.995535714285714,0.986489320240155,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Morphine Addiction","multiGSEA"
"880","(KEGG) Alcoholism",0.245871559633028,0.631950868147699,0.145772594752187,0.425852981969487,0.86734693877551,0.995535714285714,0.944788240351954,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Alcoholism","multiGSEA"
"881","(KEGG) Bacterial invasion of epithelial cells",0.727433628318584,0.911821499433107,0.705014749262537,0.840459110473458,0.911039657020364,0.995535714285714,0.997918203008936,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Bacterial Invasion Of Epithelial Cells","multiGSEA"
"882","(KEGG) Vibrio cholerae infection",0.251670378619154,0.636337298785015,0.0273311897106109,0.223574986164914,0.934065934065934,0.995535714285714,0.89832563948861,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Vibrio Cholerae Infection","multiGSEA"
"883","(KEGG) Epithelial cell signaling in Helicobacter pylori infection",0.15929203539823,0.53408270397908,0.20846394984326,0.491847365233192,0.895833333333333,0.995535714285714,0.939095817409233,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Epithelial Cell Signaling In Helicobacter Pylori Infection","multiGSEA"
"884","(KEGG) Pathogenic Escherichia coli infection",0.490566037735849,0.786422874927057,0.944148936170213,0.9830829129195,0.721774193548387,0.995535714285714,0.999296621250419,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Pathogenic Escherichia Coli Infection","multiGSEA"
"885","(KEGG) Shigellosis",0.651053864168618,0.865289537420685,0.0695652173913043,0.30997442455243,0.965,0.995535714285714,0.968624028241668,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Shigellosis","multiGSEA"
"886","(KEGG) Salmonella infection",0.29981718464351,0.656641862141772,0.688995215311005,0.828434723171565,0.48951048951049,0.995535714285714,0.988984217646389,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Salmonella Infection","multiGSEA"
