"","ingroup_n","ingroupnames","ingroup_mean","outgroup_n","outgroup_mean","zscore","oddsratio","pvalue","BH_pvalue","SignedBH_pvalue","background_n","background_mean","Method","Pathway","Contrast","negativelog10pvalue","negativelog10FDR"
"Acute Myeloid Leukemia4",165,"KRAS, NRAS, FLT3, SPI1, CEBPA, MYC, JUP, CCND1, PIM1, RUNX1, BAD, PIM2, GRB2, MTOR, EIF4EBP1, CEBPE, BCL2A1, PER2, DUSP6, PPARD, RARA, RUNX1T1, NFKB1, RELA, STAT3, STAT5A, STAT5B, TCF7, TCF7L1, TCF7L2, LEF1, PML, HRAS, IKBKB, IKBKG, MAP2K1, MAP2K2, BRAF, RAF1, ARAF, CCNA2, CHUK, RPS6KB1, RPS6KB2, SOS1, SOS2, AKT1, AKT2, PIK3CA, PIK3CB, PIK3CD, PIK3R1, PIK3R3, MAPK1, MAPK3",4.87413016488607,165,4.90792227285747,0.0140097872334921,-0.0337921079713981,0.898655086811749,0.999905840650219,NA,NA,NA,"Transcriptomics","Acute Myeloid Leukemia","X1O2NoCyA - X1O2PlusCyA",0.0464069630353416,4.08948113741111e-05
"Small Cell Lung Cancer4",222,"CDK2, CCND1, ITGB1, ZBTB17, CDKN1B, RARB, CASP9, APAF1, MAX, MYC, PTEN, PTK2, FHIT, BCL2, NFKBIA, BCL2L1, RB1, SKP2, CDKN2B, BAX, CASP3, TP53, CDKN1A, DDB2, POLK, CYCS, BAK1, ITGA2, ITGA3, ITGA6, ITGAV, RXRA, RXRB, LAMC1, LAMB1, FN1, LAMB4, XIAP, IKBKB, IKBKG, TRAF1, TRAF2, TRAF3, TRAF6, TRAF4, TRAF5, E2F1, E2F2, E2F3, CDK4, CDK6, NFKB1, RELA, CCNE1, CCNE2, AKT1, AKT2, CKS1B, CKS2, PIK3CA, PIK3CB, PIK3CD, PIK3R1, PIK3R3, COL4A3, COL4A4, LAMA2, LAMA3, LAMA5, BIRC2, BIRC3, CHUK, GADD45A, GADD45B",4.68929269240782,222,4.67206552539028,-0.00712765327955173,0.0172271670175421,0.940141488785219,0.999905840650219,NA,NA,NA,"Transcriptomics","Small Cell Lung Cancer","X1O2NoCyA - X1O2PlusCyA",0.0268067813209661,4.08948113741111e-05
"Non-Small Cell Lung Cancer4",183,"FOXO3, CASP9, BAD, PDPK1, CCND1, EGFR, STK4, ERBB2, RB1, RARB, GRB2, RASSF1, RASSF5, CDKN2A, FHIT, KRAS, JAK3, TP53, CDKN1A, BAX, DDB2, POLK, BAK1, PRKCA, PRKCB, CDK4, CDK6, E2F1, E2F2, E2F3, HRAS, NRAS, PLCG1, PLCG2, RXRA, RXRB, MAP2K1, MAP2K2, BRAF, RAF1, ARAF, EML4, STAT3, STAT5A, STAT5B, AKT1, AKT2, PIK3CA, PIK3CB, PIK3CD, PIK3R1, PIK3R3, SOS1, SOS2, MAPK1, MAPK3, GADD45A, GADD45B, KIF5A, KIF5B, KIF5C",5.09257905230847,183,5.09715177012016,0.00196661357748534,-0.004572717811687,0.985045668505708,0.999905840650219,NA,NA,NA,"Transcriptomics","Non-Small Cell Lung Cancer","X1O2NoCyA - X1O2PlusCyA",0.00654363435491802,4.08948113741111e-05
"Breast Cancer4",318,"EGFR, GRB2, MTOR, IGF1R, ERBB2, PTEN, CCND1, MYC, APC, CTNNB1, GSK3B, RB1, CDKN1A, NFKB2, FGFR1, TNFSF11, BRCA1, BRCA2, TP53, BAX, DDB2, POLK, BAK1, ESR1, ESR2, NCOA1, NCOA3, HRAS, KRAS, NRAS, ARAF, BRAF, RAF1, MAP2K1, MAP2K2, SHC1, SHC4, JAG1, JAG2, NOTCH1, NOTCH2, NOTCH4, FOS, JUN, SP1, TCF7, TCF7L1, TCF7L2, LEF1, AXIN1, AXIN2, FRAT1, FRAT2, FZD2, FZD3, FZD6, WNT3, WNT4, WNT6, CDK4, CDK6, E2F1, E2F2, E2F3, FGF2, HES1, MAPK1, MAPK3, SOS1, SOS2, RPS6KB1, RPS6KB2, DLL3, PIK3CA, PIK3CB, PIK3CD, PIK3R1, PIK3R3, AKT1, AKT2, CSNK1A1L, CSNK1A1, APC2, DVL1, DVL2, DVL3, LRP6, LRP5, FZD5, FZD1, FZD8, WNT5A, WNT8B, WNT10B, WNT2B, WNT10A, WNT5B, FGF7, FGF8, FGF20, FGF22, FGF18, HEY1, HEY2, GADD45A, GADD45B",3.72373968951906,318,3.73622136058468,0.00441351878012625,-0.0124816710656197,0.95577804897257,0.999905840650219,NA,NA,NA,"Transcriptomics","Breast Cancer","X1O2NoCyA - X1O2PlusCyA",0.0196429479934598,4.08948113741111e-05
"Hepatocellular Carcinoma4",387,"EGFR, GRB2, MTOR, IGF1R, PTEN, CCND1, MYC, APC, CTNNB1, GSK3B, RB1, TP53, CDKN1A, BAX, DDB2, POLK, ELK1, TGFBR1, SMAD4, TGFBR2, SMARCB1, ARID2, NFE2L2, TERT, HMOX1, NQO1, BAD, BCL2L1, CDKN2A, GAB1, SMARCE1, PBRM1, BRD7, BAK1, KEAP1, HRAS, KRAS, NRAS, ARAF, BRAF, RAF1, MAP2K1, MAP2K2, SHC1, SHC4, TCF7, TCF7L1, TCF7L2, LEF1, AXIN1, AXIN2, FRAT1, FRAT2, FZD2, FZD3, FZD6, WNT3, WNT4, WNT6, E2F1, E2F2, E2F3, PLCG1, PLCG2, PRKCA, PRKCB, TGFB1, TGFB3, SMAD2, SMAD3, CDK4, CDK6, ACTL6A, MAPK1, MAPK3, SOS1, SOS2, RPS6KB1, RPS6KB2, PIK3CA, PIK3CB, PIK3CD, PIK3R1, PIK3R3, AKT1, AKT2, CSNK1A1L, CSNK1A1, APC2, DVL1, DVL2, DVL3, LRP6, LRP5, FZD5, FZD1, FZD8, WNT5A, WNT8B, WNT10B, WNT2B, WNT10A, WNT5B, GADD45A, GADD45B, ARID1B, ARID1A, SMARCC1, SMARCC2, SMARCA2, SMARCA4, GSTO2, GSTA4, GSTM4, GSTP1, MGST1, MGST2, MGST3, GSTO1, TXNRD2, TXNRD1, ACTB, ACTG1, PHF10, DPF3, DPF1, SMARCD1, SMARCD2, SMARCD3",4.7826816323987,387,4.78483778031281,0.000751270087291731,-0.00215614791410612,0.991684742777371,0.999905840650219,NA,NA,NA,"Transcriptomics","Hepatocellular Carcinoma","X1O2NoCyA - X1O2PlusCyA",0.0036263684027388,4.08948113741111e-05
"Gastric Cancer4",312,"GRB2, MTOR, CCND1, MYC, APC, CTNNB1, GSK3B, TP53, CDKN1A, BAX, DDB2, POLK, TGFBR1, SMAD4, TGFBR2, TERT, GAB1, ERBB2, JUP, CDK2, CDKN1B, RB1, BCL2, CDKN2B, RARB, MLH1, ABCB1, EGFR, BAK1, HRAS, KRAS, NRAS, ARAF, BRAF, RAF1, MAP2K1, MAP2K2, SHC1, SHC4, TCF7, TCF7L1, TCF7L2, LEF1, AXIN1, AXIN2, FRAT1, FRAT2, FZD2, FZD3, FZD6, WNT3, WNT4, WNT6, TGFB1, TGFB3, SMAD2, SMAD3, E2F1, E2F2, E2F3, FGF2, RXRA, RXRB, MAPK1, MAPK3, SOS1, SOS2, RPS6KB1, RPS6KB2, PIK3CA, PIK3CB, PIK3CD, PIK3R1, PIK3R3, AKT1, AKT2, CSNK1A1L, CSNK1A1, APC2, DVL1, DVL2, DVL3, LRP6, LRP5, FZD5, FZD1, FZD8, WNT5A, WNT8B, WNT10B, WNT2B, WNT10A, WNT5B, GADD45A, GADD45B, CTNNA1, CTNNA2, CCNE1, CCNE2, FGF7, FGF8, FGF20, FGF22, FGF18",3.80287364365033,312,3.79691883947767,-0.00216736836996222,0.00595480417266137,0.97851575317795,0.999905840650219,NA,NA,NA,"Transcriptomics","Gastric Cancer","X1O2NoCyA - X1O2PlusCyA",0.00943217821938314,4.08948113741111e-05
"Central Carbon Metabolism In Cancer4",159,"SLC16A3, MYC, SIRT6, HIF1A, SIRT3, PDK1, RAF1, EGFR, ERBB2, MTOR, SLC2A1, SLC1A5, TIGAR, TP53, PTEN, SCO2, SLC7A5, G6PD, IDH1, PKM, PDHB, FGFR1, FGFR3, FLT3, HRAS, KRAS, NRAS, MAP2K1, MAP2K2, GLS2, GLS, PDHA1, LDHAL6A, LDHA, LDHB, LDHC, LDHAL6B, MAPK1, MAPK3, PIK3CA, PIK3CB, PIK3CD, PIK3R1, PIK3R3, AKT1, AKT2, HK1, HK2, PGAM4, PGAM1, PFKL, PFKM, PFKP",5.58226866510647,159,5.58040001755178,-0.000624453780100198,0.00186864755469163,0.9955539845518,0.999905840650219,NA,NA,NA,"Transcriptomics","Central Carbon Metabolism In Cancer","X1O2NoCyA - X1O2PlusCyA",0.00193518510188745,4.08948113741111e-05
"Choline Metabolism In Cancer4",189,"RAF1, PDPK1, GRB2, PLCG1, CHPT1, LYPLA1, GPCPD1, RALGDS, RHEB, MTOR, EIF4EBP1, DGKA, WAS, SP1, HIF1A, HRAS, KRAS, NRAS, MAP2K1, MAP2K2, EGFR, SLC44A1, TSC1, TSC2, RAC1, RAC2, RAC3, WASF1, WASF2, WASF3, JUN, FOS, PRKCA, PRKCB, MAPK8, MAPK9, MAPK10, MAPK1, MAPK3, SOS1, SOS2, AKT1, AKT2, PIK3CA, PIK3CB, PIK3CD, PIK3R1, PIK3R3, PDGFD, SLC44A2, SLC22A5, CHKA, CHKB, PCYT1A, PLA2G4B, PLA2G4C, JMJD7, PLD2, RPS6KB1, RPS6KB2, PIP5K1C, PIP5K1A, PIP5K1B",5.05003808170702,189,5.05335077800598,0.00135794388987479,-0.0033126962989698,0.989537191616292,0.999905840650219,NA,NA,NA,"Transcriptomics","Choline Metabolism In Cancer","X1O2NoCyA - X1O2PlusCyA",0.00456787825375755,4.08948113741111e-05
"Pd-L1 Expression And Pd-1 Checkpoint Pathway In Cancer4",234,"RASGRP1, PLCG1, ZAP70, CD3E, LCK, RAF1, EGFR, IFNG, CD28, PRKCQ, BATF, MAP3K3, MAP2K3, MAP2K6, PTEN, MYD88, TRAF6, MTOR, HIF1A, JUN, TIRAP, LAT, CD247, CD274, TICAM1, NFKBIB, NFKBIA, NFKBIE, NFKB1, RELA, IKBKB, IKBKG, HRAS, KRAS, NRAS, FOS, NFATC2, NFATC1, NFATC3, PTPN6, PTPN11, MAP2K1, MAP2K2, IFNGR1, IFNGR2, JAK1, JAK2, STAT1, STAT3, TLR2, TLR4, CSNK2B, EML4, CHUK, AKT1, AKT2, PIK3CA, PIK3CB, PIK3CD, PIK3R1, PIK3R3, PPP3CA, PPP3CB, PPP3CC, PPP3R1, MAPK1, MAPK3, BATF2, BATF3, MAPK14, MAPK11, MAPK13, MAPK12, CSNK2A1, CSNK2A2, CSNK2A3, RPS6KB1, RPS6KB2",4.84655003910138,234,4.82905376040094,-0.00751835870070243,0.0174962787004365,0.935310516662463,0.999905840650219,NA,NA,NA,"Transcriptomics","Pd-L1 Expression And Pd-1 Checkpoint Pathway In Cancer","X1O2NoCyA - X1O2PlusCyA",0.0290441824055669,4.08948113741111e-05
"Asthma2",6,"TNF, CD40",2.71904793032935,6,2.86796788297723,0.0830399722963942,-0.148919952647886,0.886006598406814,0.999905840650219,NA,NA,NA,"Transcriptomics","Asthma","X1O2NoCyA - X1O2PlusCyA",0.052563043755164,4.08948113741111e-05
"Autoimmune Thyroid Disease3",24,"TG, TSHR, PRF1, CD28, CD86, CD40, FAS, CD80",2.02158102453514,24,2.03002941118029,0.00549117930653295,-0.00844838664515279,0.98487635001523,0.999905840650219,NA,NA,NA,"Transcriptomics","Autoimmune Thyroid Disease","X1O2NoCyA - X1O2PlusCyA",0.00661829120487284,4.08948113741111e-05
"Inflammatory Bowel Disease4",78,"TLR2, TNF, IL23A, IFNG, IL12RB1, STAT1, TBX21, IL4R, STAT6, NFATC1, STAT3, JUN, IL12RB2, IL2RG, IL21R, FOXP3, TLR4, RORA, NFKB1, RELA, TGFB1, TGFB3, IFNGR1, IFNGR2, SMAD2, SMAD3",3.66173725674267,78,3.65689969118939,-0.00175494716830487,0.00483756555327952,0.991255987075159,0.999905840650219,NA,NA,NA,"Transcriptomics","Inflammatory Bowel Disease","X1O2NoCyA - X1O2PlusCyA",0.00381417657638051,4.08948113741111e-05
"Systemic Lupus Erythematosus4",42,"C5, C2, C1S, C9, TNF, IFNG, CD28, SNRPB, CD40, SSB, CD80, CD86, C4A, C4B",2.29194623610773,42,2.29201823412204,2.58121643195858e-05,-7.19980143126797e-05,0.999905840650219,0.999905840650219,NA,NA,NA,"Transcriptomics","Systemic Lupus Erythematosus","X1O2NoCyA - X1O2PlusCyA",4.08948113741111e-05,4.08948113741111e-05
"Rheumatoid Arthritis3",72,"TNFSF11, TNF, IL23A, LTB, IL11, CSF1, IFNG, IL1B, CTSK, ACP5, TNFSF13, TNFSF13B, ICAM1, CD28, FLT1, VEGFA, CCL5, ITGAL, CD80, CD86, TLR2, TLR4, JUN, FOS",1.7093836150301,72,1.75160863986658,0.0195743935858556,-0.0422250248364724,0.905507809615959,0.999905840650219,NA,NA,NA,"Transcriptomics","Rheumatoid Arthritis","X1O2NoCyA - X1O2PlusCyA",0.0431077997303855,4.08948113741111e-05
"Allograft Rejection3",24,"PRF1, CD28, IFNG, TNF, CD40, FAS, CD80, CD86",1.88715293006663,24,1.89826514098624,0.00671737140724887,-0.0111122109196051,0.981491739558156,0.999905840650219,NA,NA,NA,"Transcriptomics","Allograft Rejection","X1O2NoCyA - X1O2PlusCyA",0.00811335116270901,4.08948113741111e-05
"Graft-Versus-Host Disease3",24,"PRF1, CD28, IFNG, TNF, FAS, CD80, CD86, KLRC1",1.3631300943335,24,1.34290677659967,-0.0144123586773905,0.0202233177338278,0.961023786248662,0.999905840650219,NA,NA,NA,"Transcriptomics","Graft-Versus-Host Disease","X1O2NoCyA - X1O2PlusCyA",0.0172658629987839,4.08948113741111e-05
"Primary Immunodeficiency4",84,"IKBKG, AICDA, UNG, CD79A, IGLL1, BLNK, BTK, TNFRSF13C, CD19, TNFRSF13B, IL7R, IL2RG, JAK3, RAG1, CD3E, DCLRE1C, PTPRC, ZAP70, LCK, RFX5, RFXAP, RFXANK, CIITA, ORAI1, TAP1, CD40, ADA, TAP2",4.94376757617379,84,4.95394348789359,0.0043779144974946,-0.0101759117197977,0.977277039848556,0.999905840650219,NA,NA,NA,"Transcriptomics","Primary Immunodeficiency","X1O2NoCyA - X1O2PlusCyA",0.00998230442648185,4.08948113741111e-05
"Hypertrophic Cardiomyopathy4",63,"SGCB, SGCA, DAG1, EMD, LMNA, TNNC1, DMD, ACTC1, MYL2, TTN, ACE, TNF, ITGB1, ITGB4, ITGB7, TPM1, TPM3, TPM4, LAMA2, ACTB, ACTG1",3.92375750673766,63,3.93268987718289,0.00251668849147514,-0.00893237044523154,0.988786339552926,0.999905840650219,NA,NA,NA,"Transcriptomics","Hypertrophic Cardiomyopathy","X1O2NoCyA - X1O2PlusCyA",0.00489754215186661,4.08948113741111e-05
"Arrhythmogenic Right Ventricular Cardiomyopathy4",39,"SGCB, SGCA, DAG1, EMD, LMNA, DMD, JUP, CTNNB1, TCF7, TCF7L1, TCF7L2, LEF1, LAMA2",2.98594477727568,39,2.97316803835865,-0.00443179745776459,0.012776738917025,0.984458087814755,0.999905840650219,NA,NA,NA,"Transcriptomics","Arrhythmogenic Right Ventricular Cardiomyopathy","X1O2NoCyA - X1O2PlusCyA",0.00680276872671665,4.08948113741111e-05
"Dilated Cardiomyopathy4",135,"SGCB, SGCA, DAG1, EMD, LMNA, TNNC1, DMD, ACTC1, TTN, GNAS, MYL2, TNF, CACNB1, CACNB2, CACNB3, CACNB4, CACNA2D2, CACNA2D4, ITGA2, ITGA3, ITGA4, ITGA6, ITGA7, ITGA10, ITGA11, ITGAV, ITGB1, ITGB4, ITGB7, TPM1, TPM3, TPM4, ADCY3, ADCY4, ADCY5, ADCY7, ADCY9, ATP2A1, ATP2A2, ATP2A3, LAMA2, PRKACA, PRKACB, ACTB, ACTG1",3.33483156201526,135,3.34717315764141,0.00368863306988197,-0.0123415956261455,0.975888571772557,0.999905840650219,NA,NA,NA,"Transcriptomics","Dilated Cardiomyopathy","X1O2NoCyA - X1O2PlusCyA",0.0105997678117616,4.08948113741111e-05
"Diabetic Cardiomyopathy4",231,"PPP2R4, PRKCB, CYBA, NCF1, NCF2, NCF4, CPT1B, AGER, MTOR, INSR, GSK3B, TBC1D4, IRS1, PTEN, SP1, ACE, SLC2A1, NOS3, GAPDH, PARP1, G6PD, GSR, CTSD, PRKCZ, PPARA, CYBB, PRKCA, PRKCD, VDAC1, VDAC2, VDAC3, PPIF, RAC1, RAC2, TGFB1, TGFB3, NFKB1, RELA, PDHB, TGFBR1, TGFBR2, SMAD2, SMAD3, SLC25A4, SLC25A5, SLC25A6, PDK2, PDK3, ATP2A1, ATP2A2, ATP2A3, MAPK14, MAPK11, MAPK13, MAPK12, MAPK8, MAPK9, MAPK10, GYS1, GYS2, PIK3CA, PIK3CB, PIK3CD, PIK3R1, PIK3R3, AKT1, AKT2, CAMK2B, CAMK2D, CAMK2G, PDHA1, PLCB1, PLCB2, PLCB3, PPP1CA, PPP1CB, PPP1CC",5.50555522091272,231,5.48390791317163,-0.00807675677335793,0.0216473077410946,0.93100354681254,0.999905840650219,NA,NA,NA,"Transcriptomics","Diabetic Cardiomyopathy","X1O2NoCyA - X1O2PlusCyA",0.0310486644985927,4.08948113741111e-05
"Viral Myocarditis4",84,"SGCB, SGCA, DAG1, DMD, CXADR, CCND1, CD28, CASP8, BID, CASP9, CASP3, PRF1, ICAM1, FYN, CD55, CD40, CYCS, CD80, CD86, ITGAL, ABL1, ABL2, RAC1, RAC2, RAC3, LAMA2, ACTB, ACTG1",4.59208644645261,84,4.54674046449516,-0.0146713551563669,0.0453459819574515,0.924426963594462,0.999905840650219,NA,NA,NA,"Transcriptomics","Viral Myocarditis","X1O2NoCyA - X1O2PlusCyA",0.0341273955495863,4.08948113741111e-05
"Lipid And Atherosclerosis4",462,"PDPK1, GSK3B, TP53, OLR1, AGER, ARHGEF1, ROCK2, RHOA, BAD, BCL2L1, BCL2, BAX, NOS3, SRC, JAK2, STAT3, ICAM1, IL1B, MYD88, MAP3K7, IRAK1, TIRAP, TRAF6, NFKBIA, LY96, TLR4, IRAK4, ABCA1, MAP3K5, EIF2AK3, ERN1, EIF2S1, ATF4, DDIT3, HSPA5, TRAF2, PYCARD, CASP1, ABCG1, CYBA, NCF1, NCF2, RAC1, NCF4, NFE2L2, CCL5, XBP1, VLDLR, TNFRSF1A, TNF, TNFSF10, CASP7, CASP3, CASP6, CASP8, BID, APAF1, CASP9, TRAF3, IRF7, TBK1, IKBKE, IRF3, TANK, TLR2, PRKCA, SOD2, CDC42, LYN, PTK2, ITPR1, LDLR, TAB1, TAB2, ATF6, FAS, CYCS, CD40, TICAM1, ERO1A, PLCG1, HRAS, KRAS, NRAS, FOS, JUN, NFKB1, RELA, IKBKB, IKBKG, MAP2K4, MAP2K7, MAP2K3, MAP2K6, TLR6, NOX1, RAP1A, RAP1B, NFATC1, NFATC2, NFATC3, HSPA4, RXRA, RXRB, AKT1, AKT2, PIK3CA, PIK3CB, PIK3CD, PIK3R1, PIK3R3, PLCB1, PLCB2, PLCB3, MAPK1, MAPK3, MAPK8, MAPK9, MAPK10, CHUK, MAPK14, MAPK11, MAPK13, MAPK12, CYBB, TNFRSF10B, TNFRSF10A, CALM1, CALM2, CALM3, CALML4, PPP3CA, PPP3CB, PPP3CC, PPP3R1, POU2F1, POU2F2, MIB2, MIB1, HSPA1A, HSPA1B, HSPA1L, HSPA2, HSPA8, HSP90AA1, HSP90AB1, HSPD1, HSP90B1, VAV3, VAV1, VAV2, CAMK2B, CAMK2D, CAMK2G",5.11779573552568,462,5.1295118392752,0.00447255168373196,-0.0117161037495173,0.94606845701246,0.999905840650219,NA,NA,NA,"Transcriptomics","Lipid And Atherosclerosis","X1O2NoCyA - X1O2PlusCyA",0.0240774371425084,4.08948113741111e-05
"Fluid Shear Stress And Atherosclerosis4",282,"ICAM1, NFE2L2, MAPK7, NQO1, NOX1, CYBA, NCF1, NCF2, PRKCZ, MAP2K5, PECAM1, HMOX1, SQSTM1, NOS3, PLAT, CTNNB1, TNF, IFNG, VEGFA, SRC, PTK2, RHOA, TP53, PIAS4, BCL2, MAP3K5, TNFRSF1A, MAP3K7, DUSP1, ARHGEF2, KEAP1, ASS1, FOS, JUN, MEF2A, MEF2C, MAP2K4, MAP2K7, MAP2K6, RAC1, RAC2, RAC3, BMPR2, ACVR2A, ACVR2B, ACVR1, BMPR1A, BMPR1B, IL1B, ITGAV, IKBKG, IKBKB, NFKB1, RELA, GPC1, MAPK14, MAPK11, MAPK13, MAPK12, AKT1, AKT2, MAPK8, MAPK9, MAPK10, PIK3CA, PIK3CB, PIK3CD, PIK3R1, PIK3R3, GSTO2, GSTA4, GSTM4, GSTP1, MGST1, MGST2, MGST3, GSTO1, TXN2, TXN, ACTB, ACTG1, SUMO4, SUMO3, SUMO2, SUMO1, PRKAA1, CHUK, CALM1, CALM2, CALM3, CALML4, HSP90AA1, HSP90AB1, HSP90B1",4.60269711138467,282,4.60178456530567,-0.000295430354311186,0.000912546078999377,0.997209587600397,0.999905840650219,NA,NA,NA,"Transcriptomics","Fluid Shear Stress And Atherosclerosis","X1O2NoCyA - X1O2PlusCyA",0.00121355465489637,4.08948113741111e-05
"Glycolysis / Gluconeogenesis12",108,"DLAT, DLD, BPGM, AKR1A1, TPI1, GPI, ALDH9A1, PDHB, GAPDH, PGM2, MDH1, MDH2, POR, ALDOA, ALDOC, ALDH2, ALDH3A2, ADH5, PDHA1, LDHAL6A, LDHA, LDHB, PKM, ENO1, PGAM1, PFKL, PFKM, PFKP, PGM1, HK1, HK2, PGK1, PGK2, PCK2, ACSS2, ACSS1",10.2762066251731,108,10.3260627749846,0.0242453381116398,-0.0498561498114825,0.859360480289579,0.995091010812567,NA,NA,NA,"Proteomics","Glycolysis / Gluconeogenesis","X1O2NoCyA - X1O2PlusCyA",0.065824622244856,0.00213719695664657
"Citrate Cycle (Tca Cycle)12",75,"DLD, IDH1, CS, DLAT, DLST, ACLY, FH, OGDH, MDH1, MDH2, PDHB, SDHA, SDHB, POR, SUCLG2, SUCLG1, SUCLA2, IDH2, IDH3A, IDH3B, IDH3G, ACO1, ACO2, PDHA1, PCK2",9.74485648047336,75,9.85320421073774,0.0972901630586781,-0.108347730264374,0.55697127707534,0.995091010812567,NA,NA,NA,"Proteomics","Citrate Cycle (Tca Cycle)","X1O2NoCyA - X1O2PlusCyA",0.254167200749655,0.00213719695664657
"Pentose Phosphate Pathway12",57,"RPE, PGD, G6PD, GPI, PGM2, RPIA, PGLS, TALDO1, CUTA, CUTC, PRPS1, PRPS2, TKT, ALDOA, ALDOC, PFKL, PFKM, PFKP, PGM1",9.49822100784903,57,9.51580389171763,0.00889695019598578,-0.0175828838686005,0.962181874457747,0.995091010812567,NA,NA,NA,"Proteomics","Pentose Phosphate Pathway","X1O2NoCyA - X1O2PlusCyA",0.0167428285778386,0.00213719695664657
"Pentose And Glucuronate Interconversions12",27,"RPE, UGP2, UGDH, SORD, AKR1A1, GAR1, DCXR, GUSB, AKR1B1",8.45914916743667,27,8.48653901700001,0.0156243507900976,-0.0273898495633347,0.954304710404613,0.995091010812567,NA,NA,NA,"Proteomics","Pentose And Glucuronate Interconversions","X1O2NoCyA - X1O2PlusCyA",0.0203129325098888,0.00213719695664657
"Fructose And Mannose Metabolism12",66,"SORD, TSTA3, MPI, GMDS, TPI1, TKFC, TIGAR, PFKFB1, PFKFB2, PFKFB3, ALG8, AKR1B1, HK1, HK2, PMM2, GMPPB, GMPPA, PFKL, PFKM, PFKP, ALDOA, ALDOC",8.82723228728801,66,8.86301310059231,0.0177212127863627,-0.0357808133043012,0.91923902287788,0.995091010812567,NA,NA,NA,"Proteomics","Fructose And Mannose Metabolism","X1O2NoCyA - X1O2PlusCyA",0.0365715475695466,0.00213719695664657
"Galactose Metabolism12",36,"UGP2, GALT, GLA, GALE, GALK1, GATB, GATC, PGM2, AKR1B1, HK1, HK2, PGM1",7.92402238165434,36,8.17903714887949,0.0836181415989929,-0.255014767225148,0.741902562960377,0.995091010812567,NA,NA,NA,"Proteomics","Galactose Metabolism","X1O2NoCyA - X1O2PlusCyA",0.129653128612224,0.00213719695664657
"Ascorbate And Aldarate Metabolism12",12,"UGDH, AKR1A1, ALDH9A1, GUSB",7.85520617444741,12,7.90638652040249,0.0288848112258755,-0.0511803459550837,0.944009244773368,0.995091010812567,NA,NA,NA,"Proteomics","Ascorbate And Aldarate Metabolism","X1O2NoCyA - X1O2PlusCyA",0.0250237525934555,0.00213719695664657
"Fatty Acid Biosynthesis12",36,"FASN, FAS, ACSF3, MECR, CBR4, HSD17B8, ACACA, MCAT, ACSL1, ACSL3, ACSL4, ACSL5",8.13477097194278,36,8.19797907137048,0.0240311173126615,-0.0632080994276976,0.919474977677551,0.995091010812567,NA,NA,NA,"Proteomics","Fatty Acid Biosynthesis","X1O2NoCyA - X1O2PlusCyA",0.0364600850277843,0.00213719695664657
"Fatty Acid Elongation12",42,"MECR, HADHA, HADH, HSD17B12, TECR, ECHS1, ACAA2, HADHB, ACOT7, ELOVL5, PPT1, HACD2, HACD3, ACOT2",8.22895093747609,42,8.38899124583833,0.0694548654440084,-0.160040308362236,0.76205880402482,0.995091010812567,NA,NA,NA,"Proteomics","Fatty Acid Elongation","X1O2NoCyA - X1O2PlusCyA",0.118011515172025,0.00213719695664657
"Fatty Acid Degradation12",69,"ACADM, GCDH, ACADVL, CPT2, ACADSB, HADHA, HADH, ECHS1, ACAA2, HADHB, ACAA1, CPT1A, ALDH9A1, ACAT1, ACAT2, ADH5, ACSL1, ACSL3, ACSL4, ACSL5, ACOX1, ALDH2, ALDH3A2",8.57506463531689,69,8.69659252020247,0.063722594679621,-0.121527884885582,0.710123619866097,0.995091010812567,NA,NA,NA,"Proteomics","Fatty Acid Degradation","X1O2NoCyA - X1O2PlusCyA",0.148666041770479,0.00213719695664657
"Steroid Biosynthesis12",36,"EBP, DHCR7, DHCR24, LSS, NSDHL, FDFT1, SQLE, CYP51A1, MSMO1, HSD17B7, LBR, SOAT1",8.58985387441795,36,8.6510729300257,0.0626767825585907,-0.0612190556077419,0.790729971663159,0.995091010812567,NA,NA,NA,"Proteomics","Steroid Biosynthesis","X1O2NoCyA - X1O2PlusCyA",0.101971799483474,0.00213719695664657
"Primary Bile Acid Biosynthesis12",9,"HSD17B4, SCP2, ACOT8",8.91969302311638,9,8.9481376254938,0.0109302317937767,-0.0284446023774212,0.981361830440815,0.995091010812567,NA,NA,NA,"Proteomics","Primary Bile Acid Biosynthesis","X1O2NoCyA - X1O2PlusCyA",0.008170837685142,0.00213719695664657
"Ubiquinone And Other Terpenoid-Quinone Biosynthesis12",6,"NDC1, VKORC1L1",7.23105990086965,6,7.29923320641177,0.0320629720751139,-0.0681733055421185,0.956186591627975,0.995091010812567,NA,NA,NA,"Proteomics","Ubiquinone And Other Terpenoid-Quinone Biosynthesis","X1O2NoCyA - X1O2PlusCyA",0.0194573506034277,0.00213719695664657
"Steroid Hormone Biosynthesis12",15,"COMT, SULT1E1, HSD17B8, HSD17B7, HSD17B12",7.59084303269152,15,7.67404803526275,0.0680903942725315,-0.0832050025712263,0.854392430373038,0.995091010812567,NA,NA,NA,"Proteomics","Steroid Hormone Biosynthesis","X1O2NoCyA - X1O2PlusCyA",0.0683426080001892,0.00213719695664657
